city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,timezone
Hurley,Hurley,WI,Wisconsin,55051,Iron,46.4462,-90.1983,America/Menominee
Montello,Montello,WI,Wisconsin,55077,Marquette,43.794,-89.3333,America/Chicago
Lakeside,Lakeside,CA,California,6029,Kern,35.2347,-119.0829,America/Los_Angeles
St. Elmo,St. Elmo,IL,Illinois,17051,Fayette,39.021,-88.8508,America/Chicago
Natalia,Natalia,TX,Texas,48325,Medina,29.1876,-98.8524,America/Chicago
Ecru,Ecru,MS,Mississippi,28115,Pontotoc,34.355,-89.0222,America/Chicago
Yalaha,Yalaha,FL,Florida,12069,Lake,28.751,-81.8194,America/New_York
Omaha,Omaha,TX,Texas,48343,Morris,33.182,-94.7402,America/Chicago
Russell,Russell,GA,Georgia,13013,Barrow,33.9797,-83.6919,America/New_York
Norwood,Norwood,OK,Oklahoma,40021,Cherokee,35.8491,-95.1493,America/Chicago
Lake Ketchum,Lake Ketchum,WA,Washington,53061,Snohomish,48.2823,-122.3423,America/Los_Angeles
Avon,Avon,PA,Pennsylvania,42075,Lebanon,40.3426,-76.3793,America/New_York
Stanaford,Stanaford,WV,West Virginia,54081,Raleigh,37.8156,-81.1491,America/New_York
Tennessee Ridge,Tennessee Ridge,TN,Tennessee,47083,Houston,36.3194,-87.7631,America/Chicago
Des Arc,Des Arc,AR,Arkansas,5117,Prairie,34.9776,-91.5067,America/Chicago
Boaz,Boaz,WV,West Virginia,54107,Wood,39.3671,-81.4854,America/New_York
Gasport,Gasport,NY,New York,36063,Niagara,43.1938,-78.5762,America/New_York
Camp Point,Camp Point,IL,Illinois,17001,Adams,40.0383,-91.0664,America/Chicago
New Hope,New Hope,OR,Oregon,41033,Josephine,42.3693,-123.359,America/Los_Angeles
Booker,Booker,TX,Texas,48295,Lipscomb,36.4561,-100.5402,America/Chicago
Keystone Heights,Keystone Heights,FL,Florida,12019,Clay,29.7812,-82.034,America/New_York
Wickerham Manor-Fisher,Wickerham Manor-Fisher,PA,Pennsylvania,42125,Washington,40.1771,-79.9079,America/New_York
Minorca,Minorca,LA,Louisiana,22029,Concordia,31.5725,-91.4884,America/Chicago
Grant,Grant,NE,Nebraska,31135,Perkins,40.8446,-101.7256,America/Denver
Sumas,Sumas,WA,Washington,53073,Whatcom,48.9955,-122.2694,America/Los_Angeles
Pomeroy,Pomeroy,WA,Washington,53023,Garfield,46.4738,-117.5964,America/Los_Angeles
Renville,Renville,MN,Minnesota,27129,Renville,44.7908,-95.2048,America/Chicago
Dolan Springs,Dolan Springs,AZ,Arizona,4015,Mohave,35.5905,-114.2851,America/Phoenix
Gardendale,Gardendale,TX,Texas,48135,Ector,32.0105,-102.3587,America/Chicago
Diamond Ridge,Diamond Ridge,AK,Alaska,2122,Kenai Peninsula,59.7024,-151.5546,America/Anchorage
Bainbridge,Bainbridge,PA,Pennsylvania,42071,Lancaster,40.0915,-76.6581,America/New_York
Sheridan,Sheridan,CA,California,6061,Placer,38.9695,-121.3552,America/Los_Angeles
Eagle Butte,Eagle Butte,SD,South Dakota,46137,Ziebach,44.9939,-101.231,America/Denver
Corvallis,Corvallis,MT,Montana,30081,Ravalli,46.3139,-114.1123,America/Denver
Lake Marcel-Stillwater,Lake Marcel-Stillwater,WA,Washington,53033,King,47.6926,-121.9151,America/Los_Angeles
Montrose,Montrose,PA,Pennsylvania,42115,Susquehanna,41.8335,-75.8761,America/New_York
Erie,Erie,KS,Kansas,20133,Neosho,37.5717,-95.2418,America/Chicago
Wauregan,Wauregan,CT,Connecticut,9150,Northeastern Connecticut,41.7498,-71.9138,America/New_York
Nellysford,Nellysford,VA,Virginia,51125,Nelson,37.9132,-78.8829,America/New_York
Carbondale,Carbondale,KS,Kansas,20139,Osage,38.8192,-95.6932,America/Chicago
Cornell,Cornell,WI,Wisconsin,55017,Chippewa,45.1632,-91.1497,America/Chicago
Choudrant,Choudrant,LA,Louisiana,22061,Lincoln,32.5503,-92.5121,America/Chicago
Church Rock,Church Rock,NM,New Mexico,35031,McKinley,35.5692,-108.573,America/Denver
Playita Cortada,Playita Cortada,PR,Puerto Rico,72133,Santa Isabel,17.982,-66.4402,America/Puerto_Rico
Webb,Webb,AL,Alabama,1069,Houston,31.2572,-85.2896,America/Chicago
Moody,Moody,TX,Texas,48309,McLennan,31.3086,-97.3596,America/Chicago
Bunker Hill,Bunker Hill,IL,Illinois,17117,Macoupin,39.0416,-89.9511,America/Chicago
Fairview Park,Fairview Park,IN,Indiana,18165,Vermillion,39.6821,-87.4143,America/Indiana/Indianapolis
Rockaway Beach,Rockaway Beach,OR,Oregon,41057,Tillamook,45.6186,-123.9398,America/Los_Angeles
Gregory,Gregory,SD,South Dakota,46053,Gregory,43.23,-99.4208,America/Chicago
Central Garage,Central Garage,VA,Virginia,51101,King William,37.7458,-77.1316,America/New_York
Woxall,Woxall,PA,Pennsylvania,42091,Montgomery,40.3118,-75.452,America/New_York
Southmont,Southmont,NC,North Carolina,37057,Davidson,35.6535,-80.2702,America/New_York
Ama,Ama,LA,Louisiana,22089,St. Charles,29.944,-90.2967,America/Chicago
Woodstock,Woodstock,AL,Alabama,1007,Bibb,33.2193,-87.149,America/Chicago
Kingsford Heights,Kingsford Heights,IN,Indiana,18091,LaPorte,41.4784,-86.693,America/Chicago
Grandview,Grandview,IL,Illinois,17167,Sangamon,39.8175,-89.618,America/Chicago
Hurley,Hurley,MS,Mississippi,28059,Jackson,30.6638,-88.4994,America/Chicago
Colon,Colon,MI,Michigan,26149,St. Joseph,41.9592,-85.3229,America/Detroit
Lily Lake,Lily Lake,IL,Illinois,17089,Kane,41.9516,-88.4743,America/Chicago
Pleasant Hill,Pleasant Hill,OH,Ohio,39109,Miami,40.0506,-84.3462,America/New_York
Poquonock Bridge,Poquonock Bridge,CT,Connecticut,9180,Southeastern Connecticut,41.3379,-72.0176,America/New_York
Penhook,Penhook,VA,Virginia,51067,Franklin,36.9908,-79.6318,America/New_York
Sleepy Hollow,Sleepy Hollow,WY,Wyoming,56005,Campbell,44.2327,-105.4309,America/Denver
Hays,Hays,NC,North Carolina,37193,Wilkes,36.2469,-81.1142,America/New_York
Bay Park,Bay Park,NY,New York,36059,Nassau,40.6302,-73.667,America/New_York
Philo,Philo,IL,Illinois,17019,Champaign,40.0033,-88.1563,America/Chicago
Wisner,Wisner,NE,Nebraska,31039,Cuming,41.9891,-96.9147,America/Chicago
Naples,Naples,TX,Texas,48343,Morris,33.2029,-94.6777,America/Chicago
Woodacre,Woodacre,CA,California,6041,Marin,38.0052,-122.6384,America/Los_Angeles
Morgantown,Morgantown,PA,Pennsylvania,42011,Berks,40.1538,-75.8884,America/New_York
Kenbridge,Kenbridge,VA,Virginia,51111,Lunenburg,36.9609,-78.1284,America/New_York
Innovation,Innovation,VA,Virginia,51153,Prince William,38.7539,-77.5248,America/New_York
Monroeville,Monroeville,OH,Ohio,39077,Huron,41.244,-82.7018,America/New_York
Fruitport,Fruitport,MI,Michigan,26121,Muskegon,43.1248,-86.1561,America/Detroit
Stryker,Stryker,OH,Ohio,39171,Williams,41.5026,-84.4182,America/New_York
Hasson Heights,Hasson Heights,PA,Pennsylvania,42121,Venango,41.4487,-79.6766,America/New_York
Catawissa,Catawissa,PA,Pennsylvania,42037,Columbia,40.9531,-76.4604,America/New_York
Airport,Airport,CA,California,6099,Stanislaus,37.6337,-120.972,America/Los_Angeles
Irvington,Irvington,KY,Kentucky,21027,Breckinridge,37.8779,-86.2848,America/Chicago
Walls,Walls,MS,Mississippi,28033,DeSoto,34.9257,-90.1604,America/Chicago
St. Stephen,St. Stephen,SC,South Carolina,45015,Berkeley,33.4047,-79.9264,America/New_York
Nahunta,Nahunta,GA,Georgia,13025,Brantley,31.2065,-81.9814,America/New_York
Bedminster,Bedminster,NJ,New Jersey,34035,Somerset,40.6745,-74.6592,America/New_York
Sublette,Sublette,KS,Kansas,20081,Haskell,37.4822,-100.8466,America/Chicago
Grantsburg,Grantsburg,WI,Wisconsin,55013,Burnett,45.7813,-92.6836,America/Chicago
Paris,Paris,MO,Missouri,29137,Monroe,39.4773,-92.0039,America/Chicago
Manson,Manson,WA,Washington,53007,Chelan,47.8816,-120.162,America/Los_Angeles
Marshall,Marshall,AR,Arkansas,5129,Searcy,35.9084,-92.6459,America/Chicago
Nevada,Nevada,TX,Texas,48085,Collin,33.0463,-96.3811,America/Chicago
Rich Hill,Rich Hill,MO,Missouri,29013,Bates,38.0958,-94.3633,America/Chicago
Holly Hill,Holly Hill,SC,South Carolina,45075,Orangeburg,33.3245,-80.413,America/New_York
Granville,Granville,WV,West Virginia,54061,Monongalia,39.6472,-79.9975,America/New_York
Sutton,Sutton,NE,Nebraska,31035,Clay,40.6072,-97.8589,America/Chicago
Chesilhurst,Chesilhurst,NJ,New Jersey,34007,Camden,39.7306,-74.8785,America/New_York
Bridgeport,Bridgeport,NE,Nebraska,31123,Morrill,41.6639,-103.0962,America/Denver
Hawi,Hawi,HI,Hawaii,15001,Hawaii,20.2263,-155.8389,Pacific/Honolulu
Gnadenhutten,Gnadenhutten,OH,Ohio,39157,Tuscarawas,40.3598,-81.4289,America/New_York
Sun Valley,Sun Valley,ID,Idaho,16013,Blaine,43.6838,-114.3339,America/Boise
Okarche,Okarche,OK,Oklahoma,40017,Canadian,35.7251,-97.9757,America/Chicago
Shenandoah Heights,Shenandoah Heights,PA,Pennsylvania,42107,Schuylkill,40.8319,-76.2062,America/New_York
Kingsley,Kingsley,IA,Iowa,19149,Plymouth,42.5864,-95.9679,America/Chicago
Wrightsville,Wrightsville,AR,Arkansas,5119,Pulaski,34.6109,-92.2136,America/Chicago
Millbrook,Millbrook,NY,New York,36027,Dutchess,41.7842,-73.6937,America/New_York
Hurleyville,Hurleyville,NY,New York,36105,Sullivan,41.7418,-74.6753,America/New_York
Edgar,Edgar,WI,Wisconsin,55073,Marathon,44.9229,-89.9626,America/Chicago
Capitan,Capitan,NM,New Mexico,35027,Lincoln,33.5393,-105.5983,America/Denver
Clintwood,Clintwood,VA,Virginia,51051,Dickenson,37.1507,-82.4573,America/New_York
Powers Lake,Powers Lake,WI,Wisconsin,55059,Kenosha,42.5386,-88.2943,America/Chicago
Sawyerwood,Sawyerwood,OH,Ohio,39153,Summit,41.0344,-81.4412,America/New_York
Tonto Basin,Tonto Basin,AZ,Arizona,4007,Gila,33.837,-111.2999,America/Phoenix
Rapids,Rapids,NY,New York,36063,Niagara,43.0976,-78.644,America/New_York
Hamlin,Hamlin,WV,West Virginia,54043,Lincoln,38.2805,-82.1084,America/New_York
Kent City,Kent City,MI,Michigan,26081,Kent,43.2202,-85.7539,America/Detroit
Palestine,Palestine,IL,Illinois,17033,Crawford,39.0016,-87.6125,America/Chicago
Theresa,Theresa,WI,Wisconsin,55027,Dodge,43.5164,-88.4541,America/Chicago
Edina,Edina,MO,Missouri,29103,Knox,40.168,-92.1732,America/Chicago
Belhaven,Belhaven,NC,North Carolina,37013,Beaufort,35.5428,-76.6232,America/New_York
Milford,Milford,PA,Pennsylvania,42103,Pike,41.3238,-74.8012,America/New_York
Hurt,Hurt,VA,Virginia,51143,Pittsylvania,37.0954,-79.3029,America/New_York
Soap Lake,Soap Lake,WA,Washington,53025,Grant,47.3914,-119.4893,America/Los_Angeles
Northlakes,Northlakes,NC,North Carolina,37027,Caldwell,35.7757,-81.3669,America/New_York
Fulda,Fulda,MN,Minnesota,27101,Murray,43.8691,-95.6023,America/Chicago
Medicine Lodge,Medicine Lodge,KS,Kansas,20007,Barber,37.2851,-98.5812,America/Chicago
Roseland,Roseland,FL,Florida,12061,Indian River,27.836,-80.4885,America/New_York
Julian,Julian,CA,California,6073,San Diego,33.0735,-116.5889,America/Los_Angeles
Babbitt,Babbitt,MN,Minnesota,27137,St. Louis,47.6443,-91.9461,America/Chicago
Glasgow,Glasgow,VA,Virginia,51163,Rockbridge,37.6348,-79.4514,America/New_York
Mansura,Mansura,LA,Louisiana,22009,Avoyelles,31.0673,-92.0528,America/Chicago
Tioga,Tioga,ND,North Dakota,38105,Williams,48.3947,-102.9431,America/Chicago
Colma,Colma,CA,California,6081,San Mateo,37.6767,-122.4528,America/Los_Angeles
Shasta,Shasta,CA,California,6089,Shasta,40.5911,-122.4797,America/Los_Angeles
South Dennis,South Dennis,NJ,New Jersey,34009,Cape May,39.1684,-74.8,America/New_York
Steele,Steele,MO,Missouri,29155,Pemiscot,36.0903,-89.8402,America/Chicago
Brooklyn,Brooklyn,WI,Wisconsin,55045,Green,42.8524,-89.3723,America/Chicago
Avoca,Avoca,IA,Iowa,19155,Pottawattamie,41.4828,-95.3373,America/Chicago
Cecilia,Cecilia,LA,Louisiana,22099,St. Martin,30.3368,-91.8476,America/Chicago
La Grulla,La Grulla,TX,Texas,48427,Starr,26.2721,-98.6483,America/Chicago
South Shore,South Shore,KY,Kentucky,21089,Greenup,38.7224,-82.9647,America/New_York
Tubac,Tubac,AZ,Arizona,4023,Santa Cruz,31.6111,-111.0586,America/Phoenix
San Antonio,San Antonio,FL,Florida,12101,Pasco,28.3395,-82.2786,America/New_York
Waldo,Waldo,AR,Arkansas,5027,Columbia,33.3524,-93.2956,America/Chicago
Pinetops,Pinetops,NC,North Carolina,37065,Edgecombe,35.7912,-77.6378,America/New_York
Coldstream,Coldstream,KY,Kentucky,21111,Jefferson,38.3144,-85.5264,America/New_York
Ivanhoe,Ivanhoe,TX,Texas,48457,Tyler,30.6799,-94.4154,America/Chicago
Twin Lakes,Twin Lakes,VA,Virginia,51079,Greene,38.2504,-78.4417,America/New_York
Purdy,Purdy,MO,Missouri,29009,Barry,36.8187,-93.9206,America/Chicago
Grizzly Flats,Grizzly Flats,CA,California,6017,El Dorado,38.6358,-120.5354,America/Los_Angeles
Gadsden,Gadsden,SC,South Carolina,45079,Richland,33.848,-80.7663,America/New_York
Martinsville,Martinsville,IL,Illinois,17023,Clark,39.3381,-87.8814,America/Chicago
Emory,Emory,TX,Texas,48379,Rains,32.8766,-95.7677,America/Chicago
Rio,Rio,FL,Florida,12085,Martin,27.216,-80.2401,America/New_York
Pierce City,Pierce City,MO,Missouri,29109,Lawrence,36.9465,-94.0032,America/Chicago
MacDonnell Heights,MacDonnell Heights,NY,New York,36027,Dutchess,41.7165,-73.8605,America/New_York
Mount Airy,Mount Airy,GA,Georgia,13137,Habersham,34.5221,-83.4976,America/New_York
Second Mesa,Second Mesa,AZ,Arizona,4017,Navajo,35.8222,-110.4884,America/Phoenix
Pahoa,Pahoa,HI,Hawaii,15001,Hawaii,19.496,-154.9453,Pacific/Honolulu
Avis,Avis,PA,Pennsylvania,42035,Clinton,41.1858,-77.3164,America/New_York
Vian,Vian,OK,Oklahoma,40135,Sequoyah,35.5023,-94.9695,America/Chicago
Kinsley,Kinsley,KS,Kansas,20047,Edwards,37.9224,-99.4114,America/Chicago
Willow Creek,Willow Creek,CA,California,6023,Humboldt,40.9385,-123.6412,America/Los_Angeles
Gwinn,Gwinn,MI,Michigan,26103,Marquette,46.2858,-87.4425,America/Detroit
Punta Rassa,Punta Rassa,FL,Florida,12071,Lee,26.5036,-81.9998,America/New_York
Hudson Lake,Hudson Lake,IN,Indiana,18091,LaPorte,41.7174,-86.5476,America/Chicago
Dawson,Dawson,MN,Minnesota,27073,Lac qui Parle,44.929,-96.0504,America/Chicago
McDade,McDade,TX,Texas,48021,Bastrop,30.2817,-97.2453,America/Chicago
West Siloam Springs,West Siloam Springs,OK,Oklahoma,40041,Delaware,36.1759,-94.5978,America/Chicago
Quincy,Quincy,CA,California,6063,Plumas,39.931,-120.9548,America/Los_Angeles
Ruch,Ruch,OR,Oregon,41029,Jackson,42.2314,-123.0403,America/Los_Angeles
Toulon,Toulon,IL,Illinois,17175,Stark,41.0935,-89.8633,America/Chicago
Earlham,Earlham,IA,Iowa,19121,Madison,41.4943,-94.122,America/Chicago
Ashton,Ashton,ID,Idaho,16043,Fremont,44.0734,-111.4482,America/Boise
Arp,Arp,TX,Texas,48423,Smith,32.2279,-95.0534,America/Chicago
Schwenksville,Schwenksville,PA,Pennsylvania,42091,Montgomery,40.2574,-75.4662,America/New_York
Flippin,Flippin,AR,Arkansas,5089,Marion,36.2773,-92.5935,America/Chicago
Clarendon,Clarendon,AR,Arkansas,5095,Monroe,34.6936,-91.3062,America/Chicago
Oklahoma,Oklahoma,PA,Pennsylvania,42033,Clearfield,41.11,-78.7356,America/New_York
Sun Prairie,Sun Prairie,MT,Montana,30013,Cascade,47.5386,-111.4918,America/Denver
Blue Ridge,Blue Ridge,GA,Georgia,13111,Fannin,34.8666,-84.3218,America/New_York
Carbonville,Carbonville,UT,Utah,49007,Carbon,39.6268,-110.8332,America/Denver
Plandome,Plandome,NY,New York,36059,Nassau,40.8069,-73.6996,America/New_York
Luther,Luther,OK,Oklahoma,40109,Oklahoma,35.6682,-97.1905,America/Chicago
Cementon,Cementon,PA,Pennsylvania,42077,Lehigh,40.689,-75.5161,America/New_York
St. Peter,St. Peter,WI,Wisconsin,55039,Fond du Lac,43.8377,-88.3466,America/Chicago
Drexel,Drexel,OH,Ohio,39113,Montgomery,39.7382,-84.2931,America/New_York
Elverson,Elverson,PA,Pennsylvania,42029,Chester,40.1559,-75.8304,America/New_York
Koontz Lake,Koontz Lake,IN,Indiana,18149,Starke,41.4169,-86.4827,America/Indiana/Knox
Boonville,Boonville,NC,North Carolina,37197,Yadkin,36.234,-80.7093,America/New_York
New Hartford Center,New Hartford Center,CT,Connecticut,9160,Northwest Hills,41.8802,-72.9753,America/New_York
Stratford,Stratford,WI,Wisconsin,55073,Marathon,44.8009,-90.0722,America/Chicago
Mikes,Mikes,TX,Texas,48427,Starr,26.3147,-98.6336,America/Chicago
Cole Camp,Cole Camp,MO,Missouri,29015,Benton,38.4595,-93.2025,America/Chicago
Pine Bluffs,Pine Bluffs,WY,Wyoming,56021,Laramie,41.1802,-104.0748,America/Denver
Capron,Capron,IL,Illinois,17007,Boone,42.3986,-88.7394,America/Chicago
Resaca,Resaca,GA,Georgia,13129,Gordon,34.5789,-84.9439,America/New_York
Sharon Center,Sharon Center,OH,Ohio,39103,Medina,41.0961,-81.7393,America/New_York
Pine Knoll Shores,Pine Knoll Shores,NC,North Carolina,37031,Carteret,34.6974,-76.8205,America/New_York
Arden on the Severn,Arden on the Severn,MD,Maryland,24003,Anne Arundel,39.0677,-76.5964,America/New_York
Crownsville,Crownsville,MD,Maryland,24003,Anne Arundel,39.0224,-76.5904,America/New_York
MacArthur,MacArthur,WV,West Virginia,54081,Raleigh,37.7551,-81.2079,America/New_York
Paraje,Paraje,NM,New Mexico,35006,Cibola,35.0444,-107.4681,America/Denver
South Barre,South Barre,VT,Vermont,50023,Washington,44.1646,-72.5038,America/New_York
Bloomfield,Bloomfield,NY,New York,36069,Ontario,42.8991,-77.4242,America/New_York
New Buffalo,New Buffalo,MI,Michigan,26021,Berrien,41.7922,-86.7424,America/Detroit
Duncannon,Duncannon,PA,Pennsylvania,42099,Perry,40.3952,-77.0277,America/New_York
Double Springs,Double Springs,AL,Alabama,1133,Winston,34.1502,-87.391,America/Chicago
Greenwich,Greenwich,OH,Ohio,39077,Huron,41.0318,-82.5198,America/New_York
Beech Island,Beech Island,SC,South Carolina,45003,Aiken,33.4288,-81.8905,America/New_York
Brodhead,Brodhead,KY,Kentucky,21203,Rockcastle,37.4027,-84.4144,America/New_York
Kingston,Kingston,IL,Illinois,17037,DeKalb,42.1008,-88.7619,America/Chicago
Spring Grove,Spring Grove,MN,Minnesota,27055,Houston,43.5607,-91.6373,America/Chicago
Morgandale,Morgandale,OH,Ohio,39155,Trumbull,41.267,-80.7958,America/New_York
Harbor Isle,Harbor Isle,NY,New York,36059,Nassau,40.6018,-73.6647,America/New_York
Cavalier,Cavalier,ND,North Dakota,38067,Pembina,48.7939,-97.6226,America/Chicago
Ferron,Ferron,UT,Utah,49015,Emery,39.0914,-111.1337,America/Denver
Palomas,Palomas,PR,Puerto Rico,72153,Yauco,18.0135,-66.8688,America/Puerto_Rico
Newville,Newville,PA,Pennsylvania,42041,Cumberland,40.1702,-77.4016,America/New_York
Covelo,Covelo,CA,California,6045,Mendocino,39.8025,-123.2499,America/Los_Angeles
Stockdale,Stockdale,TX,Texas,48493,Wilson,29.2361,-97.9636,America/Chicago
Pennsboro,Pennsboro,WV,West Virginia,54085,Ritchie,39.2874,-80.9755,America/New_York
Tiltonsville,Tiltonsville,OH,Ohio,39081,Jefferson,40.1721,-80.6973,America/New_York
Mio,Mio,MI,Michigan,26135,Oscoda,44.6605,-84.1418,America/Detroit
Pemberville,Pemberville,OH,Ohio,39173,Wood,41.4096,-83.4587,America/New_York
Tolar,Tolar,TX,Texas,48221,Hood,32.3895,-97.919,America/Chicago
Altoona,Altoona,AL,Alabama,1055,Etowah,34.0308,-86.3179,America/Chicago
Lakes West,Lakes West,CT,Connecticut,9190,Western Connecticut,41.335,-73.513,America/New_York
Brookside Village,Brookside Village,TX,Texas,48039,Brazoria,29.5908,-95.3179,America/Chicago
Cumberland Head,Cumberland Head,NY,New York,36019,Clinton,44.7177,-73.398,America/New_York
Springfield,Springfield,CO,Colorado,8009,Baca,37.405,-102.6189,America/Denver
Rehoboth Beach,Rehoboth Beach,DE,Delaware,10005,Sussex,38.7172,-75.0845,America/New_York
Smithville,Smithville,OH,Ohio,39169,Wayne,40.8625,-81.8604,America/New_York
Menard,Menard,TX,Texas,48327,Menard,30.9185,-99.7837,America/Chicago
Sabana Eneas,Sabana Eneas,PR,Puerto Rico,72125,San Germán,18.081,-67.0852,America/Puerto_Rico
Oakland,Oakland,PA,Pennsylvania,42073,Lawrence,40.9914,-80.3671,America/New_York
Wallis,Wallis,TX,Texas,48015,Austin,29.6317,-96.0638,America/Chicago
Mayville,Mayville,NY,New York,36013,Chautauqua,42.2531,-79.503,America/New_York
Amargosa Valley,Amargosa Valley,NV,Nevada,32023,Nye,36.5424,-116.4877,America/Los_Angeles
Cove Creek,Cove Creek,NC,North Carolina,37189,Watauga,36.2763,-81.7829,America/New_York
Wakefield,Wakefield,NE,Nebraska,31051,Dixon,42.2665,-96.8632,America/Chicago
Tallaboa Alta,Tallaboa Alta,PR,Puerto Rico,72111,Peñuelas,18.0504,-66.702,America/Puerto_Rico
Hampton,Hampton,AR,Arkansas,5013,Calhoun,33.5347,-92.4667,America/Chicago
Pinconning,Pinconning,MI,Michigan,26017,Bay,43.8573,-83.9638,America/Detroit
Ardmore,Ardmore,TN,Tennessee,47055,Giles,35.0031,-86.8548,America/Chicago
Franklin,Franklin,TX,Texas,48395,Robertson,31.025,-96.4876,America/Chicago
West Canton,West Canton,NC,North Carolina,37087,Haywood,35.5384,-82.8672,America/New_York
Fullerton,Fullerton,NE,Nebraska,31125,Nance,41.3647,-97.9726,America/Chicago
University Heights,University Heights,IA,Iowa,19103,Johnson,41.6551,-91.5589,America/Chicago
Lacoochee,Lacoochee,FL,Florida,12101,Pasco,28.4655,-82.1698,America/New_York
Green Valley,Green Valley,SD,South Dakota,46103,Pennington,44.039,-103.1116,America/Denver
Mallory,Mallory,WV,West Virginia,54045,Logan,37.7302,-81.8243,America/New_York
Miami,Miami,AZ,Arizona,4007,Gila,33.3951,-110.8724,America/Phoenix
Centerfield,Centerfield,UT,Utah,49039,Sanpete,39.1274,-111.8184,America/Denver
Canaan,Canaan,CT,Connecticut,9160,Northwest Hills,42.0347,-73.3322,America/New_York
Coats Bend,Coats Bend,AL,Alabama,1055,Etowah,34.0774,-85.8742,America/Chicago
Tok,Tok,AK,Alaska,2240,Southeast Fairbanks,63.329,-143.0379,America/Anchorage
Parks,Parks,AZ,Arizona,4005,Coconino,35.2939,-111.977,America/Phoenix
Stratford,Stratford,OK,Oklahoma,40049,Garvin,34.7952,-96.9603,America/Chicago
Thermal,Thermal,CA,California,6065,Riverside,33.6262,-116.1309,America/Los_Angeles
Jackson Center,Jackson Center,OH,Ohio,39149,Shelby,40.4385,-84.0413,America/New_York
Norris City,Norris City,IL,Illinois,17193,White,37.979,-88.3279,America/Chicago
Mansfield,Mansfield,MO,Missouri,29229,Wright,37.1102,-92.5804,America/Chicago
Bristol,Bristol,FL,Florida,12077,Liberty,30.4255,-84.9773,America/New_York
Grandview,Grandview,OH,Ohio,39061,Hamilton,39.1923,-84.7244,America/New_York
Lannon,Lannon,WI,Wisconsin,55133,Waukesha,43.1521,-88.1605,America/Chicago
Rogersville,Rogersville,AL,Alabama,1077,Lauderdale,34.8251,-87.2821,America/Chicago
Roslyn Estates,Roslyn Estates,NY,New York,36059,Nassau,40.7937,-73.6612,America/New_York
Oakwood,Oakwood,IL,Illinois,17183,Vermilion,40.1101,-87.7769,America/Chicago
Ash Flat,Ash Flat,AR,Arkansas,5135,Sharp,36.2365,-91.6067,America/Chicago
Bel-Nor,Bel-Nor,MO,Missouri,29189,St. Louis,38.7017,-90.318,America/Chicago
Raubsville,Raubsville,PA,Pennsylvania,42095,Northampton,40.6295,-75.2024,America/New_York
